Term,Course.Number,College,Major,counts
SP23,200,Gies College of Business,NDEG:BUS Nondegree ,1
SP23,200,Grainger Engineering,BS:Bioengineering - UIUC,1
SP23,200,Grainger Engineering,BS:Civil Engineering ,2
SP23,200,Grainger Engineering,BS:Computer Engineering ,2
SP23,200,Grainger Engineering,BS:Computer Science ,8
SP23,200,Grainger Engineering,BS:Engineering Physics ,2
SP23,200,Grainger Engineering,BS:Systems Engr & Design ,1
SP23,200,Grainger Engineering,NONE:Engineering Undecl - UIUC,1
SP23,200,Liberal Arts & Sciences,BALAS: Communication ,1
SP23,200,Liberal Arts & Sciences,BALAS: Gendr & Women's St,1
SP23,200,Liberal Arts & Sciences,BALAS:E Asian Lng & Cult ,2
SP23,200,Liberal Arts & Sciences,BALAS:Economics ,15
SP23,200,Liberal Arts & Sciences,BALAS:English ,1
SP23,200,Liberal Arts & Sciences,BALAS:Philosophy ,3
SP23,200,Liberal Arts & Sciences,BALAS:Political Science ,2
SP23,200,Liberal Arts & Sciences,BALAS:Sociology ,1
SP23,200,Liberal Arts & Sciences,BS:Physics ,1
SP23,200,Liberal Arts & Sciences,BSLAS: Atmospheric Sci ,1
SP23,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Anth,2
SP23,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Astr,2
SP23,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Chem,2
SP23,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
SP23,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
SP23,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Phil - UIUC,2
SP23,200,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",3
SP23,200,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,6
SP23,200,Liberal Arts & Sciences,BSLAS: Geography & GIS - UIUC,1
SP23,200,Liberal Arts & Sciences,BSLAS:Actuarial Science ,20
SP23,200,Liberal Arts & Sciences,BSLAS:Chemistry ,1
SP23,200,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,10
SP23,200,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
SP23,200,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,2
SP23,200,Liberal Arts & Sciences,BSLAS:Mathematics ,1
SP23,200,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
SP23,200,Liberal Arts & Sciences,BSLAS:Psychology ,7
SP23,200,Liberal Arts & Sciences,BSLAS:Statistics ,8
SP23,200,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,5
SP23,200,Liberal Arts & Sciences,NDEG:LAS Nondegree ,2
SP23,200,Liberal Arts & Sciences,NONE: Mathematics - UIUC,10
SP23,200,Liberal Arts & Sciences,NONE:Anthropology Unassgn,1
SP23,200,Liberal Arts & Sciences,NONE:Biology ,3
SP23,200,Liberal Arts & Sciences,NONE:LAS General Curr,1
SP23,200,Liberal Arts & Sciences,NONE:Political S Unassign,3
SP23,200,Liberal Arts & Sciences,NONE:Psychology Unassign,6
SP23,200,Liberal Arts & Sciences,PHD:Philosophy ,1
SP23,200,School of Information Sciences,BS: Information Sciences ,2
SP23,207,"Agr, Consumer, & Env Sciences",BS:ACE-Envmntl Econ&Plcy ,1
SP23,207,College of Media,BS:Advertising ,1
SP23,207,College of Media,BS:Comp Sci & Advertising,1
SP23,207,Division of General Studies,NONE: Undeclared ,5
SP23,207,Fine & Applied Arts,NDEG:FAA Nondegree ,1
SP23,207,Gies College of Business,BS: Business Multi Majors,2
SP23,207,Gies College of Business,BS:Accountancy ,4
SP23,207,Gies College of Business,BS:Accountancy + DS - UIUC,15
SP23,207,Gies College of Business,BS:Finance ,3
SP23,207,Gies College of Business,BS:Finance + DS - UIUC,11
SP23,207,Gies College of Business,NONE:Business Undeclared ,11
SP23,207,Grainger Engineering,BS:Civil Engineering ,1
SP23,207,Grainger Engineering,BS:Computer Engineering ,5
SP23,207,Grainger Engineering,BS:Computer Science ,1
SP23,207,Grainger Engineering,BS:Engineering Mechanics ,1
SP23,207,Grainger Engineering,BS:Engineering Physics ,4
SP23,207,Grainger Engineering,NDEG:Engr Nondegree ,1
SP23,207,Liberal Arts & Sciences,BALAS: Communication ,1
SP23,207,Liberal Arts & Sciences,BALAS:Economics ,5
SP23,207,Liberal Arts & Sciences,BALAS:English ,1
SP23,207,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
SP23,207,Liberal Arts & Sciences,BALAS:Political Science ,1
SP23,207,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,2
SP23,207,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,2
SP23,207,Liberal Arts & Sciences,BSLAS:Actuarial Science ,1
SP23,207,Liberal Arts & Sciences,BSLAS:Astronomy ,3
SP23,207,Liberal Arts & Sciences,BSLAS:Astronomy + DS - UIUC,2
SP23,207,Liberal Arts & Sciences,BSLAS:Astrophysics - UIUC,1
SP23,207,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
SP23,207,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,1
SP23,207,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
SP23,207,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
SP23,207,Liberal Arts & Sciences,BSLAS:Math:DataOptimizatn,1
SP23,207,Liberal Arts & Sciences,BSLAS:Mathematics ,1
SP23,207,Liberal Arts & Sciences,BSLAS:Psychology ,4
SP23,207,Liberal Arts & Sciences,BSLAS:Statistics ,13
SP23,207,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
SP23,207,Liberal Arts & Sciences,NDEG:LAS Nondegree ,3
SP23,207,Liberal Arts & Sciences,NONE: Mathematics - UIUC,4
SP23,207,Liberal Arts & Sciences,NONE:Political S Unassign,1
SP23,207,Liberal Arts & Sciences,NONE:Psychology Unassign,2
SP23,207,School of Information Sciences,BS: Information Sciences ,56
SP23,207,School of Information Sciences,BS:Information Sci + DS - UIUC,27
SP23,212,"Agr, Consumer, & Env Sciences",BS: Animal Sciences -- UIUC,3
SP23,212,"Agr, Consumer, & Env Sciences",BS: NRES ,1
SP23,212,Applied Health Sciences,BS: Interdisc Health Sci ,4
SP23,212,Applied Health Sciences,BS:CmtyHlth:Health Educ ,2
SP23,212,Applied Health Sciences,BS:Community Health ,1
SP23,212,Applied Health Sciences,BS:Kinesiology ,5
SP23,212,Division of General Studies,NONE: Undeclared ,13
SP23,212,Fine & Applied Arts,BASA: Studio Art - UIUC,1
SP23,212,Fine & Applied Arts,BFA:Theatre:Stage Mngmnt ,1
SP23,212,Grainger Engineering,"BS: Nucl, Plasma, Rad Eng",2
SP23,212,Grainger Engineering,BS:Bioengineering - UIUC,2
SP23,212,Grainger Engineering,BS:Civil Engineering ,1
SP23,212,Grainger Engineering,BS:Computer Science ,2
SP23,212,Grainger Engineering,BS:Engineering Physics ,2
SP23,212,Liberal Arts & Sciences,BALAS: Communication ,1
SP23,212,Liberal Arts & Sciences,BALAS:Anthropology ,1
SP23,212,Liberal Arts & Sciences,BALAS:Economics ,3
SP23,212,Liberal Arts & Sciences,BALAS:French:French St,1
SP23,212,Liberal Arts & Sciences,BALAS:Philosophy ,2
SP23,212,Liberal Arts & Sciences,BS:Biochemistry ,29
SP23,212,Liberal Arts & Sciences,BS:Chemistry ,3
SP23,212,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
SP23,212,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
SP23,212,Liberal Arts & Sciences,BSLAS:Actuarial Science ,1
SP23,212,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,13
SP23,212,Liberal Arts & Sciences,BSLAS:Chemistry ,2
SP23,212,Liberal Arts & Sciences,BSLAS:Int Biol: Honors ,3
SP23,212,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,54
SP23,212,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,4
SP23,212,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
SP23,212,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,56
SP23,212,Liberal Arts & Sciences,BSLAS:Neuroscience - UIUC,3
SP23,212,Liberal Arts & Sciences,BSLAS:Psychology ,1
SP23,212,Liberal Arts & Sciences,BSLAS:Statistics ,2
SP23,212,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
SP23,212,Liberal Arts & Sciences,NONE: LAS Undeclared ,1
SP23,212,Liberal Arts & Sciences,NONE:Anthropology Unassgn,2
SP23,212,Liberal Arts & Sciences,NONE:Biology ,95
SP23,212,Liberal Arts & Sciences,NONE:LAS General Curr,4
SP23,212,Liberal Arts & Sciences,NONE:Political S Unassign,2
SP23,212,Liberal Arts & Sciences,NONE:Psychology Unassign,13
SP23,212,School of Information Sciences,BS: Information Sciences ,1
SP23,212,Veterinary Medicine,MS: VMS-Pathobiology,1
SP23,385,"Agr, Consumer, & Env Sciences",BS: ACE - Fin AgrBusns - UIUC,1
SP23,385,"Agr, Consumer, & Env Sciences",BS: ACE: Finl Planning ,1
SP23,385,"Agr, Consumer, & Env Sciences",BS: Comp Sci & Crop Sci - UIUC,1
SP23,385,"Agr, Consumer, & Env Sciences",BS: NRES ,1
SP23,385,"Agr, Consumer, & Env Sciences",BS:ACE-Con Econ & Finance,1
SP23,385,"Agr, Consumer, & Env Sciences",MS:Nutritional Sciences ,1
SP23,385,Applied Health Sciences,BS: Interdisc Health Sci ,1
SP23,385,Applied Health Sciences,BS:Community Health ,1
SP23,385,Applied Health Sciences,BS:Kinesiology ,1
SP23,385,Applied Health Sciences,NDEG:App Health Sc Nondeg,1
SP23,385,College of Media,BS: Journalism ,1
SP23,385,College of Media,BS:Comp Sci & Advertising,1
SP23,385,Division of General Studies,NONE: Undeclared ,9
SP23,385,Education,BS:Middle Grades Educ ,1
SP23,385,Fine & Applied Arts,NDEG:FAA Nondegree ,1
SP23,385,Gies College of Business,BS: Marketing - UIUC,1
SP23,385,Gies College of Business,BS:Accountancy ,3
SP23,385,Gies College of Business,BS:Finance ,5
SP23,385,Grainger Engineering,BS:BS/MCS Computer Sci ,1
SP23,385,Grainger Engineering,BS:Bioengineering - UIUC,1
SP23,385,Grainger Engineering,BS:Civil Engineering ,1
SP23,385,Grainger Engineering,BS:Computer Engineering ,2
SP23,385,Grainger Engineering,BS:Computer Science ,5
SP23,385,Grainger Engineering,BS:Engineering Mechanics ,1
SP23,385,Grainger Engineering,BS:Engineering Physics ,2
SP23,385,Grainger Engineering,NDEG:Engr Nondegree ,2
SP23,385,Liberal Arts & Sciences,BALAS:Economics ,30
SP23,385,Liberal Arts & Sciences,BALAS:English ,1
SP23,385,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,7
SP23,385,Liberal Arts & Sciences,BALAS:Political Science ,1
SP23,385,Liberal Arts & Sciences,BALAS:Sociology ,4
SP23,385,Liberal Arts & Sciences,BSLAS: Comp Sci & Astr,2
SP23,385,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
SP23,385,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",1
SP23,385,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,42
SP23,385,Liberal Arts & Sciences,BSLAS:Actuarial Science ,2
SP23,385,Liberal Arts & Sciences,BSLAS:Astronomy ,1
SP23,385,Liberal Arts & Sciences,BSLAS:Astrophysics - UIUC,1
SP23,385,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
SP23,385,Liberal Arts & Sciences,BSLAS:Chemistry ,1
SP23,385,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,2
SP23,385,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,40
SP23,385,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,9
SP23,385,Liberal Arts & Sciences,BSLAS:Math: Teaching Optn,1
SP23,385,Liberal Arts & Sciences,BSLAS:Math:Applied Math,2
SP23,385,Liberal Arts & Sciences,BSLAS:Math:Doctoral Prep ,1
SP23,385,Liberal Arts & Sciences,BSLAS:Mathematics ,5
SP23,385,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,3
SP23,385,Liberal Arts & Sciences,BSLAS:Psychology ,8
SP23,385,Liberal Arts & Sciences,BSLAS:Statistics ,104
SP23,385,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,6
SP23,385,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
SP23,385,Liberal Arts & Sciences,NONE: Mathematics - UIUC,8
SP23,385,Liberal Arts & Sciences,NONE:LAS General Curr,6
SP23,385,Liberal Arts & Sciences,NONE:Psychology Unassign,7
SP23,385,Liberal Arts & Sciences,PHD:Biophys&Quant Biol ,1
SP23,385,Liberal Arts & Sciences,PHD:Economics ,1
SP23,385,Liberal Arts & Sciences,PHD:Sociology ,1
SP23,385,School of Information Sciences,BS: Information Sciences ,3
SP23,385,School of Information Sciences,BS:Information Sci + DS - UIUC,3
SP23,385,Veterinary Medicine,PHD:VMS-Pathobiology ,1
SP23,391,Gies College of Business,BS: Marketing - UIUC,1
SP23,391,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
SP23,391,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,3
SP23,391,Liberal Arts & Sciences,BSLAS:Statistics ,10
SP23,391,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
SP23,400,"Agr, Consumer, & Env Sciences",BS AG: Agr & Biol Engr ,1
SP23,400,"Agr, Consumer, & Env Sciences","BS:ACE-Plcy,Intl,Trde&Dev",1
SP23,400,"Agr, Consumer, & Env Sciences",MS: Bioinformatics: AnSci,1
SP23,400,"Agr, Consumer, & Env Sciences",MS:Animal Sciences ,1
SP23,400,"Agr, Consumer, & Env Sciences",NONE: ACES Undeclared - UIUC,1
SP23,400,Applied Health Sciences,BS:Community Health ,1
SP23,400,Center Innov in Teach Learn,NDEG:Grad Nondegree-CE,1
SP23,400,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,1
SP23,400,College of Media,BS:Comp Sci & Advertising,1
SP23,400,College of Media,PHD: Commnctns & Media ,1
SP23,400,Division of General Studies,NONE: Undeclared ,50
SP23,400,Division of General Studies,NONE:Pre-Engineering ,3
SP23,400,Education,BS:Middle Grades Educ ,1
SP23,400,Education,PHD:Educational Psych - UIUC,1
SP23,400,Fine & Applied Arts,BA:Music  ,1
SP23,400,Fine & Applied Arts,BFA:Industrial Design - UIUC,1
SP23,400,Fine & Applied Arts,BFA:Photography ,1
SP23,400,Fine & Applied Arts,BS:Computer Sci & Music - UIUC,1
SP23,400,Fine & Applied Arts,NDEG:FAA Nondegree ,1
SP23,400,Gies College of Business,BS: Business Multi Majors,2
SP23,400,Gies College of Business,BS:Accountancy ,2
SP23,400,Gies College of Business,BS:Finance ,4
SP23,400,Gies College of Business,NONE:Business Undeclared ,1
SP23,400,Grainger Engineering,BS: Aerospace Engr ,10
SP23,400,Grainger Engineering,BS: Agr & Biol Engr ,1
SP23,400,Grainger Engineering,"BS: Nucl, Plasma, Rad Eng",6
SP23,400,Grainger Engineering,BS: Physics - UIUC,4
SP23,400,Grainger Engineering,BS:BS/MCS Computer Sci ,1
SP23,400,Grainger Engineering,BS:Bioengineering - UIUC,2
SP23,400,Grainger Engineering,BS:Civil Engineering ,2
SP23,400,Grainger Engineering,BS:Computer Engineering ,26
SP23,400,Grainger Engineering,BS:Computer Science ,36
SP23,400,Grainger Engineering,BS:Electrical Engineerng ,13
SP23,400,Grainger Engineering,BS:Engineering Mechanics ,2
SP23,400,Grainger Engineering,BS:Engineering Physics ,12
SP23,400,Grainger Engineering,BS:Industrial Engineerng ,3
SP23,400,Grainger Engineering,BS:Materials Sci & Engr ,28
SP23,400,Grainger Engineering,BS:Mechanical Engineerng ,111
SP23,400,Grainger Engineering,BS:Systems Engr & Design ,4
SP23,400,Grainger Engineering,MENG:Mechanical Enginerng,1
SP23,400,Grainger Engineering,MS: Aerospace Engr ,8
SP23,400,Grainger Engineering,MS: BS/MS Aerospace Eng - UIUC,1
SP23,400,Grainger Engineering,MS:Industrial Engineerng ,4
SP23,400,Grainger Engineering,MS:Materials Sci & Engr ,1
SP23,400,Grainger Engineering,NDEG:Engr Nondegree ,3
SP23,400,Grainger Engineering,PHD: Aerospace Engr ,6
SP23,400,Grainger Engineering,PHD:Civil Engineering ,2
SP23,400,Grainger Engineering,PHD:Computer Science ,1
SP23,400,Grainger Engineering,PHD:Industrial Enginerng ,1
SP23,400,Grainger Engineering,PHD:Mechanical Enginerng ,1
SP23,400,Liberal Arts & Sciences,BALAS: Gendr & Women's St,1
SP23,400,Liberal Arts & Sciences,BALAS:Economics ,13
SP23,400,Liberal Arts & Sciences,BALAS:French ,1
SP23,400,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,3
SP23,400,Liberal Arts & Sciences,BALAS:Philosophy ,1
SP23,400,Liberal Arts & Sciences,BALAS:Political Science ,2
SP23,400,Liberal Arts & Sciences,BALAS:Sociology ,1
SP23,400,Liberal Arts & Sciences,BS:Biochemistry ,4
SP23,400,Liberal Arts & Sciences,BS:Chem E: Biomlcr Eng ,3
SP23,400,Liberal Arts & Sciences,BS:Chemical Engineering ,32
SP23,400,Liberal Arts & Sciences,BS:Chemistry ,3
SP23,400,Liberal Arts & Sciences,BS:Geol:Environtl Geol,1
SP23,400,Liberal Arts & Sciences,BS:Physics ,3
SP23,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Anth,1
SP23,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Astr,4
SP23,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Chem,1
SP23,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,10
SP23,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,3
SP23,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Phil - UIUC,3
SP23,400,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",3
SP23,400,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,11
SP23,400,Liberal Arts & Sciences,BSLAS:Actuarial Science ,4
SP23,400,Liberal Arts & Sciences,BSLAS:Astronomy ,1
SP23,400,Liberal Arts & Sciences,BSLAS:Astrophysics - UIUC,2
SP23,400,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,2
SP23,400,Liberal Arts & Sciences,BSLAS:Chemistry ,3
SP23,400,Liberal Arts & Sciences,BSLAS:Comp Sci & Geog&GIS,1
SP23,400,Liberal Arts & Sciences,BSLAS:Int Biol: Honors ,1
SP23,400,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,1
SP23,400,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,6
SP23,400,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,25
SP23,400,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
SP23,400,Liberal Arts & Sciences,BSLAS:Mathematics ,5
SP23,400,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
SP23,400,Liberal Arts & Sciences,BSLAS:Physics ,1
SP23,400,Liberal Arts & Sciences,BSLAS:Psychology ,4
SP23,400,Liberal Arts & Sciences,BSLAS:Statistics ,36
SP23,400,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,21
SP23,400,Liberal Arts & Sciences,NONE: Mathematics - UIUC,80
SP23,400,Liberal Arts & Sciences,NONE:Anthropology Unassgn,1
SP23,400,Liberal Arts & Sciences,NONE:Biology ,1
SP23,400,Liberal Arts & Sciences,NONE:LAS General Curr,13
SP23,400,Liberal Arts & Sciences,NONE:Political S Unassign,2
SP23,400,Liberal Arts & Sciences,NONE:Psychology Unassign,7
SP23,400,School of Information Sciences,BS: Information Sciences ,4
SP23,400,School of Information Sciences,BS:Information Sci + DS - UIUC,6
SP23,408,Liberal Arts & Sciences,BS:Chemical Engineering ,1
SP23,410,Applied Health Sciences,BS:Kinesiology ,1
SP23,410,College of Media,BS: Journalism ,1
SP23,410,College of Media,PHD: Commnctns & Media ,1
SP23,410,Division of General Studies,NONE: Undeclared ,2
SP23,410,Fine & Applied Arts,BS:Computer Sci & Music - UIUC,1
SP23,410,Gies College of Business,BS:Finance ,4
SP23,410,Gies College of Business,PHD:Business Administrtn ,1
SP23,410,Grainger Engineering,BS:Computer Engineering ,15
SP23,410,Grainger Engineering,BS:Computer Science ,9
SP23,410,Grainger Engineering,BS:Electrical Engineerng ,4
SP23,410,Grainger Engineering,BS:Engineering Physics ,3
SP23,410,Grainger Engineering,BS:Industrial Engineerng ,1
SP23,410,Grainger Engineering,MS: Aerospace Engr ,2
SP23,410,Grainger Engineering,MS: Bioinformatics: CS - UIUC,2
SP23,410,Grainger Engineering,MS:Civil Engineering ,1
SP23,410,Grainger Engineering,PHD:Civil Engineering ,1
SP23,410,Liberal Arts & Sciences,BALAS:Economics ,2
SP23,410,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,7
SP23,410,Liberal Arts & Sciences,BALAS:Sociology ,1
SP23,410,Liberal Arts & Sciences,BS:Chem E: Biomlcr Eng ,1
SP23,410,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,2
SP23,410,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,1
SP23,410,Liberal Arts & Sciences,BSLAS:Actuarial Science ,10
SP23,410,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,1
SP23,410,Liberal Arts & Sciences,BSLAS:Chemistry ,2
SP23,410,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,21
SP23,410,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,3
SP23,410,Liberal Arts & Sciences,BSLAS:Math: Teaching Optn,1
SP23,410,Liberal Arts & Sciences,BSLAS:Mathematics ,5
SP23,410,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
SP23,410,Liberal Arts & Sciences,BSLAS:Statistics ,63
SP23,410,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,39
SP23,410,Liberal Arts & Sciences,MS: Statistics: Analytics,3
SP23,410,Liberal Arts & Sciences,MS:Biochemistry ,1
SP23,410,Liberal Arts & Sciences,MS:PA Risk Mgmt - UIUC,2
SP23,410,Liberal Arts & Sciences,MS:Statistics ,4
SP23,410,Liberal Arts & Sciences,MS:Statistics -- Applied ,1
SP23,410,Liberal Arts & Sciences,MS:Tchg of Mathematics ,1
SP23,410,Liberal Arts & Sciences,NONE: Mathematics - UIUC,10
SP23,410,Liberal Arts & Sciences,NONE:LAS General Curr,1
SP23,410,Liberal Arts & Sciences,NONE:Psychology Unassign,1
SP23,410,School of Information Sciences,BS: Information Sciences ,1
SP23,410,School of Information Sciences,BS:Information Sci + DS - UIUC,1
SP23,420,"Agr, Consumer, & Env Sciences",BS: ACE - Fin AgrBusns - UIUC,1
SP23,420,Applied Health Sciences,MS:Community Health ,1
SP23,420,Gies College of Business,BS:Accountancy ,2
SP23,420,Gies College of Business,PHD:Accountancy ,3
SP23,420,Grainger Engineering,BS:BS/MCS Computer Sci ,1
SP23,420,Grainger Engineering,BS:Computer Engineering ,2
SP23,420,Grainger Engineering,BS:Computer Science ,6
SP23,420,Grainger Engineering,BS:Industrial Engineerng ,4
SP23,420,Grainger Engineering,BS:Mechanical Engineerng ,1
SP23,420,Grainger Engineering,BS:Systems Engr & Design ,1
SP23,420,Grainger Engineering,MS: Agr & Biol Engr ,3
SP23,420,Grainger Engineering,MS:Industrial Engineerng ,1
SP23,420,Grainger Engineering,PHD: Agr & Biol Engr ,1
SP23,420,Grainger Engineering,PHD: Bioengineering,1
SP23,420,Grainger Engineering,PHD:Civil Engineering ,2
SP23,420,Grainger Engineering,PHD:Electr & Computer Eng,1
SP23,420,Grainger Engineering,PHD:Physics ,1
SP23,420,Liberal Arts & Sciences,BALAS:Economics ,1
SP23,420,Liberal Arts & Sciences,BS:Chemical Engineering ,1
SP23,420,Liberal Arts & Sciences,BS:Physics ,1
SP23,420,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
SP23,420,Liberal Arts & Sciences,BSLAS:Actuarial Science ,1
SP23,420,Liberal Arts & Sciences,BSLAS:Astronomy ,1
SP23,420,Liberal Arts & Sciences,BSLAS:Chemistry ,1
SP23,420,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,5
SP23,420,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
SP23,420,Liberal Arts & Sciences,BSLAS:Math: Teaching Optn,1
